Genre,Female_Directed_Movies
LGBT,"['Go Fish', 'Sleeping Beauties', 'The Wounded Man', 'The Incredibly True Adventure of Two Girls in Love', 'Breakfast with Scot', 'The Watermelon Woman', 'Caramel', 'Waterboys', 'Bedrooms and Hallways', 'Across the Universe', 'Monster', 'The Baby Formula', 'All About Love', 'Chris & Don: A Love Story', 'Spring Fever', 'Lost and Delirious', ""Nina's Heavenly Delights"", ""Andre's Mother"", 'Cruel and Unusual', 'Born in Flames', 'Arisan!', 'Camping Cosmos', 'Gaudi Afternoon', ""I've Heard the Mermaids Singing"", 'Prodigal Sons', 'Just Friends?', 'The Maltese Falcon', 'Horsey', 'Persécution', 'Gasoline', 'The Kids Are All Right', 'The World Unseen', '24 City', 'Der Einstein des Sex', 'Patrik 1,5', 'Priest', 'Loving Annabelle', 'D.E.B.S.', 'Love and Other Catastrophes', 'Hollow Reed', 'Elena Undone', 'In My Life', 'French Twist', ""All Aboard! Rosie's Family Cruise"", 'Waiting for the Moon', 'Revoir Julie', 'Mississippi Damned', 'Normal', 'Guys and Balls', 'Itty Bitty Titty Committee', 'Unveiled', 'A Low Down Dirty Shame', 'Butch Jamie', 'High Art', 'Kids in the Hall: Brain Candy', ""Le Déclin de l'empire américain"", 'You Will Be Mine', 'The Last Supper', 'All Over the Guy', 'Mango Kiss', 'Indian Summer', 'You I Love', 'Goldfish Memory', 'Anatomy of Hell', 'Total Eclipse', 'Dirty Girl', 'She Monkeys', 'Love and Human Remains', 'Memento Mori', 'A Man of No Importance', 'Europa Europa', '29th and Gay', ""Boys Don't Cry"", 'Jack', 'Foxfire', 'Circumstance', 'Coup de foudre', 'The Producers', 'Those Who Love Me Can Take the Train', 'Head On', 'Beau travail', 'Trevor', 'La Cucina', 'Joan Rivers: A Piece of Work', 'Rag Tag', 'Boy Meets Boy', 'Better Than Chocolate', 'Stardom', ""The Monkey's Mask"", 'Seduction: The Cruel Woman', 'Old Joy', 'It Is Not the Homosexual Who Is Perverse, But the Society in Which He Lives', 'Claire of the Moon', 'Shake It All About', ""But I'm a Cheerleader"", 'Emporte-moi', 'Girlfriend', 'Saving Face', 'Treading Water', 'I Shot Andy Warhol', 'Live Nude Girls', 'Hannah Free', 'Sissy Frenchfry', 'Thirteen', 'Working Girls', 'Replay', 'Second Skin', 'Clueless', 'It Came From Kuchar', 'Fire', 'If These Walls Could Talk 2', 'Common Ground', ""It's In the Water"", 'The Berlin Affair', 'His Brother', 'Under the Tuscan Sun', 'Bi the Way', 'Desert Hearts', 'White Chicks', 'In the Flesh', 'Taboo', 'Poison Ivy', 'The Best Day of My Life', 'Finding North', 'Glue', 'Merry Christmas, Mr. Lawrence', 'A mi madre le gustan las mujeres', 'Fish and Elephant']"
